"id","session","x","y","chosen","z","zscaled","time","trial","round","distance","type_choice","previous_reward"
1693,1,3,0,4,35,32,1750238414253,14,4,2,"Far",44
1693,1,4,1,13,29,27,1750238414725,15,4,2,"Far",35
1693,1,5,1,14,32,29,1750238415227,16,4,1,"Near",29
1693,1,6,1,15,26,25,1750238415700,17,4,1,"Near",32
1693,1,6,2,23,33,30,1750238416174,18,4,1,"Near",26
1693,1,6,3,31,32,29,1750238416646,19,4,1,"Near",33
1693,1,6,4,39,42,37,1750238417112,20,4,1,"Near",32
1693,1,6,6,55,28,26,1750238417828,21,4,2,"Far",42
1693,1,0,6,49,27,26,1750238418886,22,4,6,"Far",28
1693,1,0,5,41,35,32,1750238419332,23,4,1,"Near",27
1693,1,1,4,34,34,31,1750238419804,24,4,2,"Far",35
1693,1,1,5,42,28,26,1750238420263,25,4,1,"Near",34
1693,1,1,3,26,3,7,1750238421496,0,5,NA,NA,NA
1693,1,1,1,10,30,27,1750238422816,1,5,2,"Far",3
1693,1,2,1,11,36,31,1750238423317,2,5,1,"Near",30
1693,1,3,1,12,21,20,1750238423790,3,5,1,"Near",36
1693,1,4,1,13,20,19,1750238424256,4,5,1,"Near",21
1693,1,4,3,29,27,24,1750238424722,5,5,2,"Far",20
1693,1,3,3,28,12,14,1750238425216,6,5,1,"Near",27
1693,1,3,4,36,33,29,1750238425653,7,5,1,"Near",12
1693,1,2,4,35,19,19,1750238426120,8,5,1,"Near",33
1693,1,2,5,43,25,23,1750238426565,9,5,1,"Near",19
1693,1,3,5,44,37,32,1750238427045,10,5,1,"Near",25
1693,1,5,5,46,39,33,1750238427497,11,5,2,"Far",37
1693,1,6,4,39,49,40,1750238428054,12,5,2,"Far",39
1693,1,6,3,31,30,27,1750238428569,13,5,1,"Near",49
1693,1,6,2,23,36,31,1750238429041,14,5,1,"Near",30
1693,1,7,2,24,36,31,1750238429466,15,5,1,"Near",36
1693,1,7,3,32,33,29,1750238429911,16,5,1,"Near",36
1693,1,7,4,40,42,35,1750238430377,17,5,1,"Near",33
1693,1,7,5,48,32,28,1750238430830,18,5,1,"Near",42
1693,1,6,5,47,40,34,1750238431289,19,5,1,"Near",32
1693,1,6,6,55,27,24,1750238431748,20,5,1,"Near",40
1693,1,5,4,38,49,40,1750238432630,21,5,3,"Far",27
1693,1,6,4,39,50,41,1750238433062,22,5,1,"Near",49
1693,1,5,3,30,26,24,1750238433660,23,5,2,"Far",50
1693,1,5,4,38,47,39,1750238434084,24,5,1,"Near",26
1693,1,4,4,37,48,40,1750238434592,25,5,1,"Near",47
1693,1,6,0,7,38,30,1750238435684,0,6,NA,NA,NA
1693,1,2,1,11,41,32,1750238436616,1,6,5,"Far",38
1693,1,2,3,27,22,20,1750238437055,2,6,2,"Far",41
1693,1,3,3,28,34,27,1750238437479,3,6,1,"Near",22
1693,1,5,3,30,29,24,1750238437959,4,6,2,"Far",34
1693,1,5,2,22,30,25,1750238438425,5,6,1,"Near",29
1693,1,6,2,23,39,31,1750238438891,6,6,1,"Near",30
1693,1,7,2,24,25,22,1750238439475,7,6,1,"Near",39
1693,1,7,3,32,29,24,1750238439893,8,6,1,"Near",25
1693,1,7,5,48,26,22,1750238440338,9,6,2,"Far",29
1693,1,6,5,47,30,25,1750238440839,10,6,1,"Near",26
1693,1,5,5,46,28,23,1750238441298,11,6,1,"Near",30
1693,1,4,5,45,30,25,1750238441806,12,6,1,"Near",28
1693,1,3,4,36,31,25,1750238442300,13,6,2,"Far",30
1693,1,2,4,35,20,18,1750238442766,14,6,1,"Near",31
1693,1,1,4,34,29,24,1750238443302,15,6,1,"Near",20
1693,1,1,3,26,29,24,1750238443739,16,6,1,"Near",29
1693,1,1,2,18,49,37,1750238444185,17,6,1,"Near",29
1693,1,1,1,10,49,37,1750238444651,18,6,1,"Near",49
1693,1,3,0,4,25,22,1750238445159,19,6,3,"Far",49
1693,1,4,1,13,36,29,1750238445653,20,6,2,"Far",25
1693,1,5,1,14,38,30,1750238446446,21,6,1,"Near",36
1693,1,4,3,29,34,27,1750238447218,22,6,3,"Far",38
1693,1,5,4,38,30,25,1750238447781,23,6,2,"Far",34
1693,1,6,4,39,36,29,1750238448296,24,6,1,"Near",30
1693,1,6,6,55,13,14,1750238449264,25,6,2,"Far",36
1693,1,3,7,60,11,13,1750238450286,0,7,NA,NA,NA
1693,1,3,0,4,35,31,1750238451203,1,7,7,"Far",11
1693,1,3,2,20,45,38,1750238451643,2,7,2,"Far",35
1693,1,3,3,28,36,32,1750238452102,3,7,1,"Near",45
1693,1,5,3,30,25,24,1750238452595,4,7,2,"Far",36
1693,1,6,3,31,22,21,1750238453061,5,7,1,"Near",25
1693,1,6,2,23,28,26,1750238453499,6,7,1,"Near",22
1693,1,6,1,15,32,29,1750238453993,7,7,1,"Near",28
1693,1,5,1,14,25,24,1750238454459,8,7,1,"Near",32
1693,1,4,1,13,18,18,1750238454974,9,7,1,"Near",25
1693,1,3,1,12,32,29,1750238455447,10,7,1,"Near",18
1693,1,2,1,11,39,34,1750238455941,11,7,1,"Near",32
1693,1,1,1,10,25,24,1750238456393,12,7,1,"Near",39
1693,1,1,4,34,22,21,1750238456866,13,7,3,"Far",25
1693,1,3,4,36,36,32,1750238457346,14,7,2,"Far",22
1693,1,5,4,38,32,29,1750238457812,15,7,2,"Far",36
1693,1,5,5,46,29,26,1750238458278,16,7,1,"Near",32
1693,1,3,5,44,34,30,1750238458757,17,7,2,"Far",29
1693,1,1,5,42,27,25,1750238459231,18,7,2,"Far",34
1693,1,0,5,41,14,15,1750238459738,19,7,1,"Near",27
1693,1,0,2,17,1,6,1750238460281,20,7,3,"Far",14
1693,1,1,2,18,17,18,1750238460705,21,7,1,"Near",1
1693,1,3,5,44,33,29,1750238461193,22,7,5,"Far",17
1693,1,5,5,46,29,26,1750238461693,23,7,2,"Far",33
1693,1,6,4,39,29,26,1750238462180,24,7,2,"Far",29
1693,1,7,2,24,19,19,1750238462653,25,7,3,"Far",29
1693,1,4,0,5,35,26,1750238463822,0,8,NA,NA,NA
1693,1,2,1,11,29,22,1750238464788,1,8,3,"Far",35
1693,1,2,3,27,32,24,1750238465240,2,8,2,"Far",29
1693,1,4,3,29,28,22,1750238465721,3,8,2,"Far",32
1693,1,5,3,30,20,17,1750238466193,4,8,1,"Near",28
1693,1,6,3,31,5,8,1750238466659,5,8,1,"Near",20
1693,1,6,4,39,19,16,1750238467118,6,8,1,"Near",5
1693,1,4,4,37,19,16,1750238467591,7,8,2,"Far",19
1693,1,0,6,49,31,24,1750238470061,8,8,6,"Far",19
1693,1,1,5,42,21,18,1750238470749,9,8,2,"Far",31
1693,1,1,3,26,30,23,1750238471466,10,8,2,"Far",21
1693,1,0,2,17,34,25,1750238472029,11,8,2,"Far",30
1693,1,3,2,20,28,22,1750238473017,12,8,3,"Far",34
1693,1,5,1,14,36,27,1750238473977,13,8,3,"Far",28
1693,1,7,1,16,27,21,1750238474729,14,8,2,"Far",36
1693,1,7,6,56,44,31,1750238476434,15,8,5,"Far",27
1693,1,6,6,55,34,25,1750238476955,16,8,1,"Near",44
1693,1,5,6,54,25,20,1750238477429,17,8,1,"Near",34
1693,1,4,6,53,24,19,1750238477929,18,8,1,"Near",25
1693,1,3,5,44,22,18,1750238478417,19,8,2,"Far",24
1693,1,3,6,52,21,18,1750238478904,20,8,1,"Near",22
1693,1,2,6,51,19,16,1750238479404,21,8,1,"Near",21
1693,1,2,7,59,21,18,1750238479850,22,8,1,"Near",19
1693,1,2,4,35,29,22,1750238480761,23,8,3,"Far",21
1693,1,3,4,36,22,18,1750238481192,24,8,1,"Near",29
1693,1,3,3,28,27,21,1750238481701,25,8,1,"Near",22
1693,1,4,4,37,19,19,1750238483231,0,9,NA,NA,NA
1693,1,2,3,27,31,28,1750238484657,1,9,3,"Far",19
1693,1,5,1,14,0,5,1750238485666,2,9,5,"Far",31
1693,1,4,1,13,10,12,1750238486250,3,9,1,"Near",0
1693,1,3,1,12,22,21,1750238486737,4,9,1,"Near",10
1693,1,3,0,4,10,12,1750238487181,5,9,1,"Near",22
1693,1,2,0,3,11,13,1750238487662,6,9,1,"Near",10
1693,1,2,1,11,29,26,1750238488163,7,9,1,"Near",11
1693,1,1,1,10,41,35,1750238488699,8,9,1,"Near",29
1693,1,1,0,2,29,26,1750238489164,9,9,1,"Near",41
1693,1,1,5,42,24,23,1750238490209,10,9,5,"Far",29
1693,1,2,5,43,26,24,1750238490681,11,9,1,"Near",24
1693,1,3,5,44,19,19,1750238491167,12,9,1,"Near",26
1693,1,7,5,48,26,24,1750238491892,13,9,4,"Far",19
1693,1,7,4,40,30,27,1750238492483,14,9,1,"Near",26
1693,1,7,3,32,32,29,1750238492936,15,9,1,"Near",30
1693,1,7,2,24,23,22,1750238493394,16,9,1,"Near",32
1693,1,6,2,23,4,8,1750238493930,17,9,1,"Near",23
1693,1,5,2,22,-2,4,1750238494417,18,9,1,"Near",4
1693,1,6,6,55,22,21,1750238495050,19,9,5,"Far",-2
1693,1,5,6,54,24,23,1750238495523,20,9,1,"Near",22
1693,1,5,7,62,21,21,1750238496142,21,9,1,"Near",24
1693,1,2,7,59,31,28,1750238497164,22,9,3,"Far",21
1693,1,0,6,49,11,13,1750238497790,23,9,3,"Far",31
1693,1,0,4,33,14,15,1750238498416,24,9,2,"Far",11
1693,1,0,2,17,37,32,1750238499035,25,9,2,"Far",14
1693,1,3,5,44,33,25,1750238503460,0,10,NA,NA,NA
1693,1,4,2,21,24,19,1750238505232,1,10,4,"Far",33
1693,1,2,1,11,21,18,1750238505929,2,10,3,"Far",24
1693,1,1,2,18,44,31,1750238506450,3,10,2,"Far",21
1693,1,4,3,29,5,8,1750238507640,4,10,4,"Far",44
1693,1,7,2,24,24,19,1750238508433,5,10,4,"Far",5
1693,1,6,1,15,26,21,1750238508953,6,10,2,"Far",24
1693,1,6,0,7,10,11,1750238509510,7,10,1,"Near",26
1693,1,5,0,6,22,18,1750238510053,8,10,1,"Near",10
1693,1,5,1,14,27,21,1750238510519,9,10,1,"Near",22
1693,1,7,6,56,39,28,1750238511437,10,10,7,"Far",27
1693,1,6,6,55,30,23,1750238511939,11,10,1,"Near",39
1693,1,7,7,64,29,22,1750238512447,12,10,2,"Far",30
1693,1,6,7,63,24,19,1750238513045,13,10,1,"Near",29
1693,1,0,6,49,29,22,1750238513727,14,10,7,"Far",24
1693,1,0,5,41,31,24,1750238514228,15,10,1,"Near",29
1693,1,3,6,52,25,20,1750238539260,16,10,4,"Far",31
1693,1,1,4,34,28,22,1750238540324,17,10,4,"Far",25
1693,1,0,2,17,40,29,1750238541201,18,10,3,"Far",28
1693,1,0,0,1,15,14,1750238541757,19,10,2,"Far",40
1693,1,2,0,3,9,10,1750238542252,20,10,2,"Far",15
1693,1,3,4,36,14,13,1750238543303,21,10,5,"Far",9
1693,1,2,7,59,25,20,1750238544081,22,10,4,"Far",14
1693,1,1,7,58,23,19,1750238544583,23,10,1,"Near",25
1693,1,2,5,43,30,23,1750238545187,24,10,3,"Far",23
1693,1,2,3,27,17,15,1750238545661,25,10,2,"Far",30
1706,1,7,5,48,8,10,1760652170069,0,1,NA,NA,NA
1706,1,7,4,40,22,20,1760652178379,1,1,1,"Near",8
1706,1,5,2,22,41,32,1760652179561,2,1,4,"Far",22
1706,1,4,1,13,44,34,1760652180145,3,1,2,"Far",41
1706,1,2,2,19,38,30,1760652180750,4,1,3,"Far",44
1706,1,2,3,27,36,29,1760652181702,5,1,1,"Near",38
1706,1,2,4,35,41,32,1760652182259,6,1,1,"Near",36
1706,1,2,5,43,26,22,1760652182905,7,1,1,"Near",41
1706,1,0,0,1,9,11,1760652184053,8,1,7,"Far",26
1706,1,2,0,3,18,17,1760652184679,9,1,2,"Far",9
1706,1,3,2,20,38,30,1760652185313,10,1,3,"Far",18
1706,1,3,4,36,37,29,1760652185890,11,1,2,"Far",38
1706,1,0,3,25,20,18,1760652186704,12,1,4,"Far",37
1706,1,1,1,10,37,29,1760652187343,13,1,3,"Far",20
1706,1,4,0,5,36,29,1760652188039,14,1,4,"Far",37
1706,1,6,0,7,18,17,1760652188595,15,1,2,"Far",36
1706,1,5,4,38,28,23,1760652189457,16,1,5,"Far",18
1706,1,5,6,54,12,13,1760652190376,17,1,2,"Far",28
1706,1,2,6,51,1,6,1760652191113,18,1,3,"Far",12
1706,1,0,5,41,17,16,1760652191745,19,1,3,"Far",1
1706,1,6,2,23,10,12,1760652192664,20,1,9,"Far",17
1706,1,7,0,8,12,13,1760652193282,21,1,3,"Far",10
1706,1,4,6,53,21,19,1760652194312,22,1,9,"Far",12
1706,1,4,3,29,32,26,1760652195126,23,1,3,"Far",21
1706,1,3,1,12,25,22,1760652196057,24,1,3,"Far",32
1706,1,3,1,12,25,22,1760652196503,25,1,0,"Repeat",25
1706,1,7,6,56,25,24,1760652214098,0,2,NA,NA,NA
1706,1,2,2,19,4,8,1760652215252,1,2,9,"Far",25
1706,1,1,1,10,14,15,1760652216135,2,2,2,"Far",4
1706,1,0,0,1,11,13,1760652216768,3,2,2,"Far",14
1706,1,1,4,34,28,26,1760652217680,4,2,5,"Far",11
1706,1,4,5,45,48,41,1760652218514,5,2,4,"Far",28
1706,1,5,3,30,29,26,1760652219278,6,2,3,"Far",48
1706,1,5,1,14,30,27,1760652220154,7,2,2,"Far",29
1706,1,3,0,4,41,35,1760652221393,8,2,3,"Far",30
1706,1,2,5,43,26,24,1760652222499,9,2,6,"Far",41
1706,1,2,7,59,22,21,1760652223458,10,2,2,"Far",26
1706,1,0,6,49,35,31,1760652224167,11,2,3,"Far",22
1706,1,6,4,39,12,14,1760652225023,12,2,8,"Far",35
1706,1,7,2,24,27,25,1760652225690,13,2,3,"Far",12
1706,1,7,0,8,27,25,1760652226393,14,2,2,"Far",27
1706,1,0,2,17,4,8,1760652227207,15,2,9,"Far",27
1706,1,4,7,61,38,33,1760652228362,16,2,9,"Far",4
1706,1,6,5,47,6,9,1760652229002,17,2,4,"Far",38
1706,1,4,2,21,22,21,1760652229857,18,2,5,"Far",6
1706,1,4,0,5,50,42,1760652231089,19,2,2,"Far",22
1706,1,3,4,36,16,17,1760652231924,20,2,5,"Far",50
1706,1,1,3,26,14,15,1760652232640,21,2,3,"Far",16
1706,1,1,6,50,25,24,1760652233454,22,2,3,"Far",14
1706,1,4,4,37,25,24,1760652234330,23,2,5,"Far",25
1706,1,3,3,28,1,6,1760652235011,24,2,2,"Far",25
1706,1,3,2,20,9,12,1760652235630,25,2,1,"Near",1
1706,1,2,5,43,32,28,1760652237113,0,3,NA,NA,NA
1706,1,2,1,11,50,41,1760652238030,1,3,4,"Far",32
1706,1,4,3,29,28,25,1760652238781,2,3,4,"Far",50
1706,1,5,2,22,28,25,1760652239407,3,3,2,"Far",28
1706,1,5,0,6,31,27,1760652240067,4,3,2,"Far",28
1706,1,1,0,2,33,29,1760652240853,5,3,4,"Far",31
1706,1,1,3,26,29,26,1760652241618,6,3,3,"Far",33
1706,1,3,4,36,33,29,1760652242460,7,3,3,"Far",29
1706,1,6,3,31,27,24,1760652243219,8,3,4,"Far",33
1706,1,7,1,16,23,22,1760652243914,9,3,3,"Far",27
1706,1,7,3,32,30,27,1760652244845,10,3,2,"Far",23
1706,1,7,5,48,14,15,1760652245798,11,3,2,"Far",30
1706,1,6,6,55,12,14,1760652246473,12,3,2,"Far",14
1706,1,4,6,53,9,11,1760652247127,13,3,2,"Far",12
1706,1,2,6,51,24,22,1760652247780,14,3,2,"Far",9
1706,1,0,5,41,28,25,1760652248476,15,3,3,"Far",24
1706,1,0,3,25,35,30,1760652249200,16,3,2,"Far",28
1706,1,0,1,9,42,35,1760652249832,17,3,2,"Far",35
1706,1,3,0,4,34,29,1760652250673,18,3,4,"Far",42
1706,1,5,5,46,6,9,1760652251668,19,3,7,"Far",34
1706,1,1,7,58,28,25,1760652252641,20,3,6,"Far",6
1706,1,2,3,27,22,21,1760652253469,21,3,5,"Far",28
1706,1,4,1,13,32,28,1760652254199,22,3,4,"Far",22
1706,1,5,4,38,20,19,1760652255138,23,3,4,"Far",32
1706,1,6,0,7,28,25,1760652255932,24,3,5,"Far",20
1706,1,1,2,18,38,32,1760652257461,25,3,7,"Far",28
1706,1,6,2,23,14,16,1760652258783,0,4,NA,NA,NA
1706,1,3,2,20,16,18,1760652259979,1,4,3,"Far",14
1706,1,1,1,10,13,15,1760652260592,2,4,3,"Far",16
1706,1,1,3,26,16,18,1760652261385,3,4,2,"Far",13
1706,1,3,4,36,37,35,1760652262012,4,4,3,"Far",16
1706,1,3,6,52,30,29,1760652262831,5,4,2,"Far",37
1706,1,1,5,42,27,27,1760652263415,6,4,3,"Far",30
1706,1,5,4,38,23,23,1760652264291,7,4,5,"Far",27
1706,1,5,2,22,30,29,1760652265098,8,4,2,"Far",23
1706,1,4,0,5,16,18,1760652265696,9,4,3,"Far",30
1706,1,1,0,2,3,7,1760652266699,10,4,3,"Far",16
1706,1,0,0,1,14,16,1760652267234,11,4,1,"Near",3
1706,1,0,1,9,19,20,1760652267811,12,4,1,"Near",14
1706,1,0,4,33,27,27,1760652268855,13,4,3,"Far",19
1706,1,2,4,35,36,34,1760652269612,14,4,2,"Far",27
1706,1,2,3,27,28,27,1760652270168,15,4,1,"Near",36
1706,1,3,3,28,30,29,1760652270844,16,4,1,"Near",28
1706,1,4,3,29,27,27,1760652271372,17,4,1,"Near",30
1706,1,4,4,37,27,27,1760652272074,18,4,1,"Near",27
1706,1,4,5,45,37,35,1760652272624,19,4,1,"Near",27
1706,1,3,5,44,36,34,1760652273118,20,4,1,"Near",37
1706,1,5,1,14,28,27,1760652274175,21,4,6,"Far",36
1706,1,5,0,6,10,13,1760652274703,22,4,1,"Near",28
1706,1,7,0,8,30,29,1760652275246,23,4,2,"Far",10
1706,1,7,2,24,17,19,1760652276045,24,4,2,"Far",30
1706,1,7,3,32,20,21,1760652276616,25,4,1,"Near",17
1706,1,3,5,44,40,34,1760652278731,0,5,NA,NA,NA
1706,1,3,2,20,17,17,1760652280211,1,5,3,"Far",40
1706,1,1,1,10,16,17,1760652280878,2,5,3,"Far",17
1706,1,1,3,26,32,28,1760652281518,3,5,2,"Far",16
1706,1,0,3,25,31,27,1760652282074,4,5,1,"Near",32
1706,1,0,1,9,29,26,1760652282707,5,5,2,"Far",31
1706,1,0,0,1,7,10,1760652283263,6,5,1,"Near",29
1706,1,1,0,2,11,13,1760652283827,7,5,1,"Near",7
1706,1,2,2,19,14,15,1760652284557,8,5,3,"Far",11
1706,1,2,3,27,11,13,1760652285114,9,5,1,"Near",14
1706,1,2,4,35,27,24,1760652285712,10,5,1,"Near",11
1706,1,1,4,34,23,22,1760652286206,11,5,1,"Near",27
1706,1,1,5,42,26,24,1760652286783,12,5,1,"Near",23
1706,1,3,4,36,18,18,1760652287465,13,5,3,"Far",26
1706,1,4,3,29,11,13,1760652288034,14,5,2,"Far",18
1706,1,5,2,22,20,19,1760652288584,15,5,2,"Far",11
1706,1,4,0,5,25,23,1760652289489,16,5,3,"Far",20
1706,1,6,0,7,10,12,1760652290393,17,5,2,"Far",25
1706,1,7,1,16,26,24,1760652291032,18,5,2,"Far",10
1706,1,7,3,32,51,42,1760652291706,19,5,2,"Far",26
1706,1,6,4,39,45,37,1760652292451,20,5,2,"Far",51
1706,1,5,4,38,43,36,1760652292986,21,5,1,"Near",45
1706,1,5,3,30,25,23,1760652293570,22,5,1,"Near",43
1706,1,6,3,31,32,28,1760652294176,23,5,1,"Near",25
1706,1,7,4,40,38,32,1760652294760,24,5,2,"Far",32
1706,1,7,2,24,46,38,1760652295553,25,5,2,"Far",38
1706,1,2,7,59,34,29,1760652297112,0,6,NA,NA,NA
1706,1,3,3,28,47,38,1760652297926,1,6,5,"Far",34
1706,1,2,1,11,35,30,1760652298503,2,6,3,"Far",47
1706,1,1,1,10,32,27,1760652299003,3,6,1,"Near",35
1706,1,1,2,18,41,34,1760652299490,4,6,1,"Near",32
1706,1,3,2,20,49,39,1760652300095,5,6,2,"Far",41
1706,1,3,1,12,33,28,1760652300576,6,6,1,"Near",49
1706,1,3,0,4,34,29,1760652301076,7,6,1,"Near",33
1706,1,4,0,5,21,20,1760652301542,8,6,1,"Near",34
1706,1,4,1,13,29,25,1760652302009,9,6,1,"Near",21
1706,1,4,2,21,38,32,1760652302496,10,6,1,"Near",29
1706,1,4,3,29,50,40,1760652302968,11,6,1,"Near",38
1706,1,4,4,37,35,30,1760652303442,12,6,1,"Near",50
1706,1,3,4,36,32,27,1760652303949,13,6,1,"Near",35
1706,1,2,4,35,22,20,1760652304456,14,6,1,"Near",32
1706,1,2,3,27,40,33,1760652304951,15,6,1,"Near",22
1706,1,2,2,19,50,40,1760652305451,16,6,1,"Near",40
1706,1,1,3,26,38,32,1760652305938,17,6,2,"Far",50
1706,1,1,4,34,30,26,1760652306397,18,6,1,"Near",38
1706,1,0,2,17,45,37,1760652307308,19,6,3,"Far",30
1706,1,5,2,22,33,28,1760652308699,20,6,5,"Far",45
1706,1,5,1,14,23,21,1760652309185,21,6,1,"Near",33
1706,1,5,0,6,17,17,1760652309632,22,6,1,"Near",23
1706,1,6,0,7,28,25,1760652310119,23,6,1,"Near",17
1706,1,6,1,15,38,32,1760652310543,24,6,1,"Near",28
1706,1,6,2,23,42,34,1760652311155,25,6,1,"Near",38
1706,1,3,4,36,21,22,1760652312206,0,7,NA,NA,NA
1706,1,5,3,30,34,32,1760652313027,1,7,3,"Far",21
1706,1,3,2,20,16,18,1760652313993,2,7,3,"Far",34
1706,1,1,1,10,36,34,1760652314821,3,7,3,"Far",16
1706,1,1,3,26,20,21,1760652315565,4,7,2,"Far",36
1706,1,1,5,42,24,24,1760652316310,5,7,2,"Far",20
1706,1,3,5,44,25,25,1760652316929,6,7,2,"Far",24
1706,1,5,5,46,43,39,1760652317687,7,7,2,"Far",25
1706,1,6,3,31,35,33,1760652318327,8,7,3,"Far",43
1706,1,6,1,15,31,30,1760652318931,9,7,2,"Far",35
1706,1,4,0,5,23,23,1760652319794,10,7,3,"Far",31
1706,1,1,0,2,49,44,1760652320490,11,7,3,"Far",23
1706,1,0,0,1,27,27,1760652320943,12,7,1,"Near",49
1706,1,0,1,9,48,43,1760652321444,13,7,1,"Near",27
1706,1,0,2,17,37,35,1760652321881,14,7,1,"Near",48
1706,1,0,3,25,29,28,1760652322409,15,7,1,"Near",37
1706,1,2,0,3,34,32,1760652323195,16,7,5,"Far",29
1706,1,2,1,11,23,23,1760652323647,17,7,1,"Near",34
1706,1,2,2,19,10,13,1760652324162,18,7,1,"Near",23
1706,1,2,4,35,21,22,1760652325088,19,7,2,"Far",10
1706,1,0,4,33,24,24,1760652325679,20,7,2,"Far",21
1706,1,0,6,49,29,28,1760652326276,21,7,2,"Far",24
1706,1,2,5,43,19,20,1760652327035,22,7,3,"Far",29
1706,1,7,6,56,16,18,1760652328071,23,7,6,"Far",19
1706,1,6,6,55,22,23,1760652328607,24,7,1,"Near",16
1706,1,5,6,54,32,31,1760652329101,25,7,1,"Near",22
1706,1,7,1,16,49,36,1760652331327,0,8,NA,NA,NA
1706,1,2,1,11,38,29,1760652332133,1,8,5,"Far",49
1706,1,2,2,19,25,21,1760652332655,2,8,1,"Near",38
1706,1,1,3,26,19,17,1760652333330,3,8,2,"Far",25
1706,1,2,4,35,41,31,1760652334219,4,8,2,"Far",19
1706,1,3,3,28,43,33,1760652334741,5,8,2,"Far",41
1706,1,4,3,29,35,27,1760652335249,6,8,1,"Near",43
1706,1,5,4,38,12,13,1760652335972,7,8,2,"Far",35
1706,1,5,5,46,19,17,1760652336465,8,8,1,"Near",12
1706,1,4,6,53,23,20,1760652337168,9,8,2,"Far",19
1706,1,2,6,51,13,13,1760652337843,10,8,2,"Far",23
1706,1,0,5,41,13,13,1760652338746,11,8,3,"Far",13
1706,1,0,4,33,18,17,1760652339289,12,8,1,"Near",13
1706,1,0,2,17,18,17,1760652339950,13,8,2,"Far",18
1706,1,0,1,9,33,26,1760652340422,14,8,1,"Near",18
1706,1,1,0,2,36,28,1760652341000,15,8,2,"Far",33
1706,1,2,0,3,49,36,1760652341480,16,8,1,"Near",36
1706,1,3,0,4,36,28,1760652342029,17,8,1,"Near",49
1706,1,3,1,12,36,28,1760652342516,18,8,1,"Near",36
1706,1,4,2,21,42,32,1760652343058,19,8,2,"Far",36
1706,1,5,2,22,33,26,1760652343565,20,8,1,"Near",42
1706,1,6,2,23,42,32,1760652344073,21,8,1,"Near",33
1706,1,6,4,39,22,19,1760652344678,22,8,2,"Far",42
1706,1,6,5,47,28,23,1760652345200,23,8,1,"Near",22
1706,1,6,6,55,47,35,1760652345651,24,8,1,"Near",28
1706,1,6,7,63,46,34,1760652346173,25,8,1,"Near",47
1706,1,7,7,64,38,29,1760652347293,0,9,NA,NA,NA
1706,1,2,1,11,31,24,1760652348155,1,9,11,"Far",38
1706,1,2,3,27,34,26,1760652348990,2,9,2,"Far",31
1706,1,4,3,29,29,23,1760652349734,3,9,2,"Far",34
1706,1,4,2,21,31,24,1760652350263,4,9,1,"Near",29
1706,1,4,1,13,23,19,1760652350743,5,9,1,"Near",31
1706,1,4,0,5,34,26,1760652351250,6,9,1,"Near",23
1706,1,6,0,7,43,32,1760652351960,7,9,2,"Far",34
1706,1,7,1,16,27,22,1760652352510,8,9,2,"Far",43
1706,1,7,2,24,10,11,1760652353108,9,9,1,"Near",27
1706,1,7,3,32,1,6,1760652353628,10,9,1,"Near",10
1706,1,6,3,31,7,9,1760652354081,11,9,1,"Near",1
1706,1,6,2,23,16,15,1760652354581,12,9,1,"Near",7
1706,1,6,1,15,33,25,1760652355048,13,9,1,"Near",16
1706,1,5,5,46,17,16,1760652356160,14,9,5,"Far",33
1706,1,4,5,45,14,14,1760652356779,15,9,1,"Near",17
1706,1,3,5,44,22,19,1760652357350,16,9,1,"Near",14
1706,1,0,2,17,33,25,1760652358448,17,9,6,"Far",22
1706,1,0,1,9,30,24,1760652358991,18,9,1,"Near",33
1706,1,0,0,1,16,15,1760652359484,19,9,1,"Near",30
1706,1,1,5,42,22,19,1760652360332,20,9,6,"Far",16
1706,1,1,6,50,25,21,1760652360799,21,9,1,"Near",22
1706,1,2,6,51,19,17,1760652361718,22,9,1,"Near",25
1706,1,3,6,52,20,17,1760652362259,23,9,1,"Near",19
1706,1,3,7,60,22,19,1760652362767,24,9,1,"Near",20
1706,1,2,7,59,22,19,1760652363254,25,9,1,"Near",22
1706,1,6,4,39,35,31,1760652364381,0,10,NA,NA,NA
1706,1,6,3,31,28,26,1760652365369,1,10,1,"Near",35
1706,1,5,2,22,30,27,1760652365863,2,10,2,"Far",28
1706,1,3,1,12,40,35,1760652366427,3,10,3,"Far",30
1706,1,2,3,27,22,21,1760652366906,4,10,3,"Far",40
1706,1,3,4,36,31,28,1760652367435,5,10,2,"Far",22
1706,1,4,5,45,31,28,1760652367942,6,10,2,"Far",31
1706,1,2,5,43,21,21,1760652368457,7,10,2,"Far",31
1706,1,1,3,26,29,26,1760652368938,8,10,3,"Far",21
1706,1,1,2,18,48,41,1760652369487,9,10,1,"Near",29
1706,1,1,1,10,51,43,1760652370008,10,10,1,"Near",48
1706,1,1,0,2,33,29,1760652370488,11,10,1,"Near",51
1706,1,3,0,4,23,22,1760652370968,12,10,2,"Far",33
1706,1,4,0,5,32,29,1760652371539,13,10,1,"Near",23
1706,1,5,1,14,37,32,1760652372110,14,10,2,"Far",32
1706,1,6,6,55,11,13,1760652373890,15,10,6,"Far",37
1706,1,1,7,58,10,12,1760652403405,16,10,6,"Far",11
1706,1,1,6,50,22,21,1760652404518,17,10,1,"Near",10
1706,1,0,5,41,50,42,1760652405018,18,10,2,"Far",22
1706,1,0,6,49,31,28,1760652405498,19,10,1,"Near",50
